prevenir|prevengo|previenes|previene|prevenimos|prevenís|previenen|prevenía|prevenías|prevenía|preveníamos|preveníais|prevenían|previne|previniste|previno|previnimos|previnisteis|previnieron|prevendré|prevendrás|prevendrá|prevendremos|prevendréis|prevendrán|prevenga|prevengas|prevenga|prevengamos|prevengáis|prevengan|previniere|previnieres|previniere|previniéremos|previniereis|previnieren|previniera|previnieras|previniera|previniéramos|previnierais|previnieran|previniese|previnieses|previniese|previniésemos|previnieseis|previniesen|prevendría|prevendrías|prevendría|prevendríamos|prevendríais|prevendrían
prever|preveo|prevés|prevé|prevemos|prevéis|prevén|preveía|preveías|preveía|preveíamos|preveíais|preveían|preví|previste|previó|previmos|previsteis|previeron|preveré|preverás|preverá|preveremos|preveréis|preverán|prevea|preveas|prevea|preveamos|preveáis|prevean|previere|previeres|previere|previéremos|previereis|previeren|previera|previeras|previera|previéramos|previerais|previeran|previese|previeses|previese|previésemos|previeseis|previesen|prevería|preverías|prevería|preveríamos|preveríais|preverían
probar|pruebo|pruebas|prueba|probamos|probáis|prueban|probaba|probabas|probaba|probábamos|probabais|probaban|probé|probaste|probó|probamos|probasteis|probaron|probaré|probarás|probará|probaremos|probaréis|probarán|pruebe|pruebes|pruebe|probemos|probéis|prueben|probare|probares|probare|probáremos|probareis|probaren|probara|probaras|probara|probáramos|probarais|probaran|probase|probases|probase|probásemos|probaseis|probasen|probaría|probarías|probaría|probaríamos|probaríais|probarían
producir|produzco|produces|produce|producimos|producís|producen|producía|producías|producía|producíamos|producíais|producían|produje|produjiste|produjo|produjimos|produjisteis|produjeron|produciré|producirás|producirá|produciremos|produciréis|producirán|produzca|produzcas|produzca|produzcamos|produzcáis|produzcan|produjere|produjeres|produjere|produjéremos|produjereis|produjeren|produjera|produjeras|produjera|produjéramos|produjerais|produjeran|produjese|produjeses|produjese|produjésemos|produjeseis|produjesen|produciría|producirías|produciría|produciríamos|produciríais|producirían
promover|promuevo|promueves|promueve|promovemos|promovéis|promueven|promovía|promovías|promovía|promovíamos|promovíais|promovían|promoví|promoviste|promovió|promovimos|promovisteis|promovieron|promoveré|promoverás|promoverá|promoveremos|promoveréis|promoverán|promueva|promuevas|promueva|promovamos|promováis|promuevan|promoviere|promovieres|promoviere|promoviéremos|promoviereis|promovieren|promoviera|promovieras|promoviera|promoviéramos|promovierais|promovieran|promoviese|promovieses|promoviese|promoviésemos|promovieseis|promoviesen|promovería|promoverías|promovería|promoveríamos|promoveríais|promoverían
proponer|propongo|propones|propone|proponemos|proponéis|proponen|proponía|proponías|proponía|proponíamos|proponíais|proponían|propuse|propusiste|propuso|propusimos|propusisteis|propusieron|propondré|propondrás|propondrá|propondremos|propondréis|propondrán|proponga|propongas|proponga|propongamos|propongáis|propongan|propusiere|propusieres|propusiere|propusiéremos|propusiereis|propusieren|propusiera|propusieras|propusiera|propusiéramos|propusierais|propusieran|propusiese|propusieses|propusiese|propusiésemos|propusieseis|propusiesen|propondría|propondrías|propondría|propondríamos|propondríais|propondrían
proseguir|prosigo|prosigues|prosigue|proseguimos|proseguís|prosiguen|proseguía|proseguías|proseguía|proseguíamos|proseguíais|proseguían|proseguí|proseguiste|prosiguió|proseguimos|proseguisteis|prosiguieron|proseguiré|proseguirás|proseguirá|proseguiremos|proseguiréis|proseguirán|prosiga|prosigas|prosiga|prosigamos|prosigáis|prosigan|prosiguiere|prosiguieres|prosiguiere|prosiguiéremos|prosiguiereis|prosiguieren|prosiguiera|prosiguieras|prosiguiera|prosiguiéramos|prosiguierais|prosiguieran|prosiguiese|prosiguieses|prosiguiese|prosiguiésemos|prosiguieseis|prosiguiesen|proseguiría|proseguirías|proseguiría|proseguiríamos|proseguiríais|proseguirían
provenir|provengo|provienes|proviene|provenimos|provenís|provienen|provenía|provenías|provenía|proveníamos|proveníais|provenían|provine|proviniste|provino|provinimos|provinisteis|provinieron|provendré|provendrás|provendrá|provendremos|provendréis|provendrán|provenga|provengas|provenga|provengamos|provengáis|provengan|proviniere|provinieres|proviniere|proviniéremos|proviniereis|provinieren|proviniera|provinieras|proviniera|proviniéramos|provinierais|provinieran|proviniese|provinieses|proviniese|proviniésemos|provinieseis|proviniesen|provendría|provendrías|provendría|provendríamos|provendríais|provendrían
pudrir|pudro|pudres|pudre|pudrimos|pudrís|pudren|pudría|pudrías|pudría|pudríamos|pudríais|pudrían|pudrí|pudriste|pudrió|pudrimos|pudristeis|pudrieron|pudriré|pudrirás|pudrirá|pudriremos|pudriréis|pudrirán|pudra|pudras|pudra|pudramos|pudráis|pudran|pudriere|pudrieres|pudriere|pudriéremos|pudriereis|pudrieren|pudriera|pudrieras|pudriera|pudriéramos|pudrierais|pudrieran|pudriese|pudrieses|pudriese|pudriésemos|pudrieseis|pudriesen|pudriría|pudrirías|pudriría|pudriríamos|pudriríais|pudrirían
quebrar|quiebro|quiebras|quiebra|quebramos|quebráis|quiebran|quebraba|quebrabas|quebraba|quebrábamos|quebrabais|quebraban|quebré|quebraste|quebró|quebramos|quebrasteis|quebraron|quebraré|quebrarás|quebrará|quebraremos|quebraréis|quebrarán|quiebre|quiebres|quiebre|quebremos|quebréis|quiebren|quebrare|quebrares|quebrare|quebráremos|quebrareis|quebraren|quebrara|quebraras|quebrara|quebráramos|quebrarais|quebraran|quebrase|quebrases|quebrase|quebrásemos|quebraseis|quebrasen|quebraría|quebrarías|quebraría|quebraríamos|quebraríais|quebrarían
querer|quiero|quieres|quiere|queremos|queréis|quieren|quería|querías|quería|queríamos|queríais|querían|quise|quisiste|quiso|quisimos|quisisteis|quisieron|querré|querrás|querrá|querremos|querréis|querrán|quiera|quieras|quiera|queramos|queráis|quieran|quisiere|quisieres|quisiere|quisiéremos|quisiereis|quisieren|quisiera|quisieras|quisiera|quisiéramos|quisierais|quisieran|quisiese|quisieses|quisiese|quisiésemos|quisieseis|quisiesen|querría|querrías|querría|querríamos|querríais|querrían
recaer|recaigo|recaes|recae|recaemos|recaéis|recaen|recaía|recaías|recaía|recaíamos|recaíais|recaían|recaí|recaíste|recayó|recaímos|recaísteis|recayeron|recaeré|recaerás|recaerá|recaeremos|recaeréis|recaerán|recaiga|recaigas|recaiga|recaigamos|recaigáis|recaigan|recayere|recayeres|recayere|recayéremos|recayereis|recayeren|recayera|recayeras|recayera|recayéramos|recayerais|recayeran|recayese|recayeses|recayese|recayésemos|recayeseis|recayesen|recaería|recaerías|recaería|recaeríamos|recaeríais|recaerían
recomendar|recomiendo|recomiendas|recomienda|recomendamos|recomendáis|recomiendan|recomendaba|recomendabas|recomendaba|recomendábamos|recomendabais|recomendaban|recomendé|recomendaste|recomendó|recomendamos|recomendasteis|recomendaron|recomendaré|recomendarás|recomendará|recomendaremos|recomendaréis|recomendarán|recomiende|recomiendes|recomiende|recomendemos|recomendéis|recomienden|recomendare|recomendares|recomendare|recomendáremos|recomendareis|recomendaren|recomendara|recomendaras|recomendara|recomendáramos|recomendarais|recomendaran|recomendase|recomendases|recomendase|recomendásemos|recomendaseis|recomendasen|recomendaría|recomendarías|recomendaría|recomendaríamos|recomendaríais|recomendarían
reconocer|reconozco|reconoces|reconoce|reconocemos|reconocéis|reconocen|reconocía|reconocías|reconocía|reconocíamos|reconocíais|reconocían|reconocí|reconociste|reconoció|reconocimos|reconocisteis|reconocieron|reconoceré|reconocerás|reconocerá|reconoceremos|reconoceréis|reconocerán|reconozca|reconozcas|reconozca|reconozcamos|reconozcáis|reconozcan|reconociere|reconocieres|reconociere|reconociéremos|reconociereis|reconocieren|reconociera|reconocieras|reconociera|reconociéramos|reconocierais|reconocieran|reconociese|reconocieses|reconociese|reconociésemos|reconocieseis|reconociesen|reconocería|reconocerías|reconocería|reconoceríamos|reconoceríais|reconocerían
recordar|recuerdo|recuerdas|recuerda|recordamos|recordáis|recuerdan|recordaba|recordabas|recordaba|recordábamos|recordabais|recordaban|recordé|recordaste|recordó|recordamos|recordasteis|recordaron|recordaré|recordarás|recordará|recordaremos|recordaréis|recordarán|recuerde|recuerdes|recuerde|recordemos|recordéis|recuerden|recordare|recordares|recordare|recordáremos|recordareis|recordaren|recordara|recordaras|recordara|recordáramos|recordarais|recordaran|recordase|recordases|recordase|recordásemos|recordaseis|recordasen|recordaría|recordarías|recordaría|recordaríamos|recordaríais|recordarían
reducir|reduzco|reduces|reduce|reducimos|reducís|reducen|reducía|reducías|reducía|reducíamos|reducíais|reducían|reduje|redujiste|redujo|redujimos|redujisteis|redujeron|reduciré|reducirás|reducirá|reduciremos|reduciréis|reducirán|reduzca|reduzcas|reduzca|reduzcamos|reduzcáis|reduzcan|redujere|redujeres|redujere|redujéremos|redujereis|redujeren|redujera|redujeras|redujera|redujéramos|redujerais|redujeran|redujese|redujeses|redujese|redujésemos|redujeseis|redujesen|reduciría|reducirías|reduciría|reduciríamos|reduciríais|reducirían
referir|refiero|refieres|refiere|referimos|referís|refieren|refería|referías|refería|referíamos|referíais|referían|referí|referiste|refirió|referimos|referisteis|refirieron|referiré|referirás|referirá|referiremos|referiréis|referirán|refiera|refieras|refiera|refiramos|refiráis|refieranre|firiere|refirieres|refiriere|refiriéremos|refiriereis|refirieren|refiriera|refirieras|refiriera|refiriéramos|refirierais|refirieran|refiriese|refirieses|refiriese|refiriésemos|refirieseis|refiriesen|referiría|referirías|referiría|referiríamos|referiríais|referirían
reforzar|refuerzo|refuerzas|refuerza|reforzamos|reforzáis|refuerzan|reforzaba|reforzabas|reforzaba|reforzábamos|reforzabais|reforzaban|reforcé|reforzaste|reforzó|reforzamos|reforzasteis|reforzaron|reforzaré|reforzarás|reforzará|reforzaremos|reforzaréis|reforzarán|refuerce|refuerces|refuerce|reforcemos|reforcéis|refuercen|reforzare|reforzares|reforzare|reforzáremos|reforzareis|reforzaren|reforzara|reforzaras|reforzara|reforzáramos|reforzarais|reforzaran|reforzase|reforzases|reforzase|reforzásemos|reforzaseis|reforzasen|reforzaría|reforzarías|reforzaría|reforzaríamos|reforzaríais|reforzarían
regar|riego|riegas|riega|regamos|regáis|riegan|regaba|regabas|regaba|regábamos|regabais|regaban|regué|regaste|regó|regamos|regasteis|regaron|regaré|regarás|regará|regaremos|regaréis|regarán|riegue|riegues|riegue|reguemos|reguéis|rieguen|regare|regares|regare|regáremos|regareis|regaren|regara|regaras|regara|regáramos|regarais|regaran|regase|regases|regase|regásemos|regaseis|regasen|regaría|regarías|regaría|regaríamos|regaríais|regarían
regir|rijo|riges|rige|regimos|regís|rigen|regía|regías|regía|regíamos|regíais|regían|regí|registe|rigió|regimos|registeis|rigieron|regiré|regirás|regirá|regiremos|regiréis|regirán|rija|rijas|rija|rijamos|rijáis|rijan|rigiere|rigieres|rigiere|rigiéremos|rigiereis|rigieren|rigiera|rigieras|rigiera|rigiéramos|rigierais|rigieran|rigiese|rigieses|rigiese|rigiésemos|rigieseis|rigiesen|regiría|regirías|regiría|regiríamos|regiríais|regirían
rehacer|rehago|rehaces|rehace|rehacemos|rehacéis|rehacen|rehacía|rehacías|rehacía|rehacíamos|rehacíais|rehacían|rehíce|rehiciste|rehizo|rehicimos|rehicisteis|rehicieron|reharé|reharás|rehará|reharemos|reharéis|reharán|rehaga|rehagas|rehaga|rehagamos|rehagáis|rehagan|rehiciere|rehicieres|rehiciere|rehiciéremos|rehiciereis|rehicieren|rehiciera|rehicieras|rehiciera|rehiciéramos|rehicierais|rehicieran|rehiciese|rehicieses|rehiciese|rehiciésemos|rehicieseis|rehiciesen|reharía|reharías|reharía|reharíamos|reharíais|reharían
reír|río|ríes|ríe|reímos|reís|ríen|reía|reías|reía|reíamos|reíais|reían|reí|reíste|rio|reímos|reísteis|rieron|reiré|reirás|reirá|reiremos|reiréis|reirán|ría|rías|ría|riamos|riais|rían|riere|rieres|riere|riéremos|riereis|rieren|riera|rieras|riera|riéramos|rierais|rieran|riese|rieses|riese|riésemos|rieseis|riesen|reiría|reirías|reiría|reiríamos|reiríais|reirían
relucir|reluzco|reluces|reluce|relucimos|relucís|relucen|relucía|relucías|relucía|relucíamos|relucíais|relucían|relucí|reluciste|relució|relucimos|relucisteis|relucieron|reluciré|relucirás|relucirá|reluciremos|reluciréis|relucirán|reluzca|reluzcas|reluzca|reluzcamos|reluzcáis|reluzcan|reluciere|relucieres|reluciere|reluciéremos|reluciereis|relucieren|reluciera|relucieras|reluciera|reluciéramos|relucierais|relucieran|reluciese|relucieses|reluciese|reluciésemos|relucieseis|reluciesen|reluciría|relucirías|reluciría|reluciríamos|reluciríais|relucirían
remover|remuevo|remueves|remueve|removemos|removéis|remueven|removía|removías|removía|removíamos|removíais|removían|removí|removiste|removió|removimos|removisteis|removieron|removeré|removerás|removerá|removeremos|removeréis|removerán|remueva|remuevas|remueva|removamos|remováis|remuevan|removiere|removieres|removiere|removiéremos|removiereis|removieren|removiera|removieras|removiera|removiéramos|removierais|removieran|removiese|removieses|removiese|removiésemos|removieseis|removiesen|removería|removerías|removería|removeríamos|removeríais|removerían
renacer|renazco|renaces|renace|renacemos|renacéis|renacen|renacía|renacías|renacía|renacíamos|renacíais|renacían|renací|renaciste|renació|renacimos|renacisteis|renacieron|renaceré|renacerás|renacerá|renaceremos|renaceréis|renacerán|renazca|renazcas|renazca|renazcamos|renazcáis|renazcan|renaciere|renacieres|renaciere|renaciéremos|renaciereis|renacieren|renaciera|renacieras|renaciera|renaciéramos|renacierais|renacieran|renaciese|renacieses|renaciese|renaciésemos|renacieseis|renaciesen|renacería|renacerías|renacería|renaceríamos|renaceríais|renacerían
rendir|rindo|rindes|rinde|rendimos|rendís|rinden|rendía|rendías|rendía|rendíamos|rendíais|rendían|rendí|rendiste|rindió|rendimos|rendisteis|rindieron|rendiré|rendirás|rendirá|rendiremos|rendiréis|rendirán|rinda|rindas|rinda|rindamos|rindáis|rindan|rindiere|rindieres|rindiere|rindiéremos|rindiereis|rindieren|rindiera|rindieras|rindiera|rindiéramos|rindierais|rindieran|rindiese|rindieses|rindiese|rindiésemos|rindieseis|rindiesen|rendiría|rendirías|rendiría|rendiríamos|rendiríais|rendirían
renovar|renuevo|renuevas|renueva|renovamos|renováis|renuevan|renovaba|renovabas|renovaba|renovábamos|renovabais|renovaban|renové|renovaste|renovó|renovamos|renovasteis|renovaron|renovaré|renovarás|renovará|renovaremos|renovaréis|renovarán|renueve|renueves|renueve|renovemos|renovéis|renueven|renovare|renovares|renovare|renováremos|renovareis|renovaren|renovara|renovaras|renovara|renováramos|renovarais|renovaran|renovase|renovases|renovase|renovásemos|renovaseis|renovasen|renovaría|renovarías|renovaría|renovaríamos|renovaríais|renovarían
reñir|riño|riñes|riñe|reñimos|reñís|riñen|reñía|reñías|reñía|reñíamos|reñíais|reñían|reñí|reñiste|riñó|reñimos|reñisteis|riñeron|reñiré|reñirás|reñirá|reñiremos|reñiréis|reñirán|riña|riñas|riña|riñamos|riñáis|riñan|riñere|riñeres|riñere|riñéremos|riñereis|riñeren|riñera|riñeras|riñera|riñéramos|riñerais|riñeran|riñese|riñeses|riñese|riñésemos|riñeseis|riñesen|reñiría|reñirías|reñiría|reñiríamos|reñiríais|reñirían
repetir|repito|repites|repite|repetimos|repetís|repiten|repetía|repetías|repetía|repetíamos|repetíais|repetían|repetí|repetiste|repitió|repetimos|repetisteis|repitieron|repetiré|repetirás|repetirá|repetiremos|repetiréis|repetirán|repita|repitas|repita|repitamos|repitáis|repitan|repitiere|repitieres|repitiere|repitiéremos|repitiereis|repitieren|repitiera|repitieras|repitiera|repitiéramos|repitierais|repitieran|repitiese|repitieses|repitiese|repitiésemos|repitieseis|repitiesen|repetiría|repetirías|repetiría|repetiríamos|repetiríais|repetirían
reponer|repongo|repones|repone|reponemos|reponéis|reponen|reponía|reponías|reponía|reponíamos|reponíais|reponían|repuse|repusiste|repuso|repusimos|repusisteis|repusieron|repondré|repondrás|repondrá|repondremos|repondréis|repondrán|reponga|repongas|reponga|repongamos|repongáis|repongan|repusiere|repusieres|repusiere|repusiéremos|repusiereis|repusieren|repusiera|repusieras|repusiera|repusiéramos|repusierais|repusieran|repusiese|repusieses|repusiese|repusiésemos|repusieseis|repusiesen|repondría|repondrías|repondría|repondríamos|repondríais|repondrían
reproducir|reproduzco|reproduces|reproduce|reproducimos|reproducís|reproducen|reproducía|reproducías|reproducía|reproducíamos|reproducíais|reproducían|reproduje|reprodujiste|reprodujo|reprodujimos|reprodujisteis|reprodujeron|reproduciré|reproducirás|reproducirá|reproduciremos|reproduciréis|reproducirán|reproduzca|reproduzcas|reproduzca|reproduzcamos|reproduzcáis|reproduzcan|reprodujere|reprodujeres|reprodujere|reprodujéremos|reprodujereis|reprodujeren|reprodujera|reprodujeras|reprodujera|reprodujéramos|reprodujerais|reprodujeran|reprodujese|reprodujeses|reprodujese|reprodujésemos|reprodujeseis|reprodujesen|reproduciría|reproducirías|reproduciría|reproduciríamos|reproduciríais|reproducirían
requerir|requiero|requieres|requiere|requerimos|requerís|requieren|requería|requerías|requería|requeríamos|requeríais|requerían|requerí|requeriste|requirió|requerimos|requeristeis|requirieron|requeriré|requerirás|requerirá|requeriremos|requeriréis|requerirán|requiera|requieras|requiera|requiramos|requiráis|requieran|requiriere|requirieres|requiriere|requiriéremos|requiriereis|requirieren|requiriera|requirieras|requiriera|requiriéramos|requirierais|requirieran|requiriese|requirieses|requiriese|requiriésemos|requirieseis|requiriesen|requeriría|requerirías|requeriría|requeriríamos|requeriríais|requerirían
resolver|resuelvo|resuelves|resuelve|resolvemos|resolvéis|resuelven|resolvía|resolvías|resolvía|resolvíamos|resolvíais|resolvían|resolví|resolviste|resolvió|resolvimos|resolvisteis|resolvieron|resolveré|resolverás|resolverá|resolveremos|resolveréis|resolverán|resuelva|resuelvas|resuelva|resolvamos|resolváis|resuelvan|resolviere|resolvieres|resolviere|resolviéremos|resolviereis|resolvieren|resolviera|resolvieras|resolviera|resolviéramos|resolvierais|resolvieran|resolviese|resolvieses|resolviese|resolviésemos|resolvieseis|resolviesen|resolvería|resolverías|resolvería|resolveríamos|resolveríais|resolverían
restablecer|restablezco|restableces|restablece|restablecemos|restablecéis|restablecen|restablecía|restablecías|restablecía|restablecíamos|restablecíais|restablecían|restablecí|restableciste|restableció|restablecimos|restablecisteis|restablecieron|restableceré|restablecerás|restablecerá|restableceremos|restableceréis|restablecerán|restablezca|restablezcas|restablezca|restablezcamos|restablezcáis|restablezcan|restableciere|restablecieres|restableciere|restableciéremos|restableciereis|restablecieren|restableciera|restablecieras|restableciera|restableciéramos|restablecierais|restablecieran|restableciese|restablecieses|restableciese|restableciésemos|restablecieseis|restableciesen|restablecería|restablecerías|restablecería|restableceríamos|restableceríais|restablecerían
retener|retengo|retienes|retiene|retenemos|retenéis|retienen|retenía|retenías|retenía|reteníamos|reteníais|retenían|retuve|retuviste|retuvo|retuvimos|retuvisteis|retuvieron|retendré|retendrás|retendrá|retendremos|retendréis|retendrán|retenga|retengas|retenga|retengamos|retengáis|retengan|retuviere|retuvieres|retuviere|retuviéremos|retuviereis|retuvieren|retuviera|retuvieras|retuviera|retuviéramos|retuvierais|retuvieran|retuviese|retuvieses|retuviese|retuviésemos|retuvieseis|retuviesen|retendría|retendrías|retendría|retendríamos|retendríais|retendrían
reventar|reviento|revientas|revienta|reventamos|reventáis|revientan|reventaba|reventabas|reventaba|reventábamos|reventabais|reventaban|reventé|reventaste|reventó|reventamos|reventasteis|reventaron|reventaré|reventarás|reventará|reventaremos|reventaréis|reventarán|reviente|revientes|reviente|reventemos|reventéis|revienten|reventare|reventares|reventare|reventáremos|reventareis|reventaren|reventara|reventaras|reventara|reventáramos|reventarais|reventaran|reventase|reventases|reventase|reventásemos|reventaseis|reventasen|reventaría|reventarías|reventaría|reventaríamos|reventaríais|reventarían
revolver|revuelvo|revuelves|revuelve|revolvemos|revolvéis|revuelven|revolvía|revolvías|revolvía|revolvíamos|revolvíais|revolvían|revolví|revolviste|revolvió|revolvimos|revolvisteis|revolvieron|revolveré|revolverás|revolverá|revolveremos|revolveréis|revolverán|revuelva|revuelvas|revuelva|revolvamos|revolváis|revuelvan|revolviere|revolvieres|revolviere|revolviéremos|revolviereis|revolvieren|revolviera|revolvieras|revolviera|revolviéramos|revolvierais|revolvieran|revolviese|revolvieses|revolviese|revolviésemos|revolvieseis|revolviesen|revolvería|revolverías|revolvería|revolveríamos|revolveríais|revolverían
rodar|ruedo|ruedas|rueda|rodamos|rodáis|ruedan|rodaba|rodabas|rodaba|rodábamos|rodabais|rodaban|rodé|rodaste|rodó|rodamos|rodasteis|rodaron|rodaré|rodarás|rodará|rodaremos|rodaréis|rodarán|ruede|ruedes|ruede|rodemos|rodéis|rueden|rodare|rodares|rodare|rodáremos|rodareis|rodaren|rodara|rodaras|rodara|rodáramos|rodarais|rodaran|rodase|rodases|rodase|rodásemos|rodaseis|rodasen|rodaría|rodarías|rodaría|rodaríamos|rodaríais|rodarían
rogar|ruego|ruegas|ruega|rogamos|rogáis|ruegan|rogaba|rogabas|rogaba|rogábamos|rogabais|rogaban|rogué|rogaste|rogó|rogamos|rogasteis|rogaron|rogaré|rogarás|rogará|rogaremos|rogaréis|rogarán|ruegue|ruegues|ruegue|roguemos|roguéis|rueguen|rogare|rogares|rogare|rogáremos|rogareis|rogaren|rogara|rogaras|rogara|rogáramos|rogarais|rogaran|rogase|rogases|rogase|rogásemos|rogaseis|rogasen|rogaría|rogarías|rogaría|rogaríamos|rogaríais|rogarían
romper|rompo|rompes|rompe|rompemos|rompéis|rompen|rompía|rompías|rompía|rompíamos|rompíais|rompían|rompí|rompiste|rompió|rompimos|rompisteis|rompieron|romperé|romperás|romperá|romperemos|romperéis|romperán|rompa|rompas|rompa|rompamos|rompáis|rompan|rompiere|rompieres|rompiere|rompiéremos|rompiereis|rompieren|rompiera|rompieras|rompiera|rompiéramos|rompierais|rompieran|rompiese|rompieses|rompiese|rompiésemos|rompieseis|rompiesen|rompería|romperías|rompería|romperíamos|romperíais|romperían
saber|sé|sabes|sabe|sabemos|sabéis|saben|sabía|sabías|sabía|sabíamos|sabíais|sabían|supe|supiste|supo|supimos|supisteis|supieron|sabré|sabrás|sabrá|sabremos|sabréis|sabrán|sepa|sepas|sepa|sepamos|sepáis|sepan|supiere|supieres|supiere|supiéremos|supiereis|supieren|supiera|supieras|supiera|supiéramos|supierais|supieran|supiese|supieses|supiese|supiésemos|supieseis|supiesen|sabría|sabrías|sabría|sabríamos|sabríais|sabrían
salir|salgo|sales|sale|salimos|salís|salen|salía|salías|salía|salíamos|salíais|salían|salí|saliste|salió|salimos|salisteis|salieron|saldré|saldrás|saldrá|saldremos|saldréis|saldrán|salga|salgas|salga|salgamos|salgáis|salgan|saliere|salieres|saliere|saliéremos|saliereis|salieren|saliera|salieras|saliera|saliéramos|salierais|salieran|saliese|salieses|saliese|saliésemos|salieseis|saliesen|saldría|saldrías|saldría|saldríamos|saldríais|saldrían
satisfacer|satisfago|satisfaces|satisface|satisfacemos|satisfacéis|satisfacen|satisfacía|satisfacías|satisfacía|satisfacíamos|satisfacíais|satisfacían|satisfice|satisficiste|satisfizo|satisficimos|satisficisteis|satisficieron|satisfaré|satisfarás|satisfará|satisfaremos|satisfaréis|satisfarán|satisfaga|satisfagas|satisfaga|satisfagamos|satisfagáis|satisfagan|satisficiere|satisficieres|satisficiere|satisficiéremos|satisficiereis|satisficieren|satisficiera|satisficieras|satisficiera|satisficiéramos|satisficierais|satisficieran|satisficiese|satisficieses|satisficiese|satisficiésemos|satisficieseis|satisficiesen|satisfaría|satisfarías|satisfaría|satisfaríamos|satisfaríais|satisfarían
seducir|seduzco|seduces|seduce|seducimos|seducís|seducen|seducía|seducías|seducía|seducíamos|seducíais|seducían|seduje|sedujiste|sedujo|sedujimos|sedujisteis|sedujeron|seduciré|seducirás|seducirá|seduciremos|seduciréis|seducirán|seduzca|seduzcas|seduzca|seduzcamos|seduzcáis|seduzcan|sedujere|sedujeres|sedujere|sedujéremos|sedujereis|sedujeren|sedujera|sedujeras|sedujera|sedujéramos|sedujerais|sedujeran|sedujese|sedujeses|sedujese|sedujésemos|sedujeseis|sedujesen|seduciría|seducirías|seduciría|seduciríamos|seduciríais|seducirían
seguir|sigo|sigues|sigue|seguimos|seguís|siguen|seguía|seguías|seguía|seguíamos|seguíais|seguían|seguí|seguiste|siguió|seguimos|seguisteis|siguieron|seguiré|seguirás|seguirá|seguiremos|seguiréis|seguirán|siga|sigas|siga|sigamos|sigáis|sigan|siguiere|siguieres|siguiere|siguiéremos|siguiereis|siguieren|siguiera|siguieras|siguiera|siguiéramos|siguierais|siguieran|siguiese|siguieses|siguiese|siguiésemos|siguieseis|siguiesen|seguiría|seguirías|seguiría|seguiríamos|seguiríais|seguirían
sembrar|siembro|siembras|siembra|sembramos|sembráis|siembran|sembraba|sembrabas|sembraba|sembrábamos|sembrabais|sembraban|sembré|sembraste|sembró|sembramos|sembrasteis|sembraron|sembraré|sembrarás|sembrará|sembraremos|sembraréis|sembrarán|siembre|siembres|siembre|sembremos|sembréis|siembren|sembrare|sembrares|sembrare|sembráremos|sembrareis|sembraren|sembrara|sembraras|sembrara|sembráramos|sembrarais|sembraran|sembrase|sembrases|sembrase|sembrásemos|sembraseis|sembrasen|sembraría|sembrarías|sembraría|sembraríamos|sembraríais|sembrarían
sentar|siento|sientas|sienta|sentamos|sentáis|sientan|sentaba|sentabas|sentaba|sentábamos|sentabais|sentaban|senté|sentaste|sentó|sentamos|sentasteis|sentaron|sentaré|sentarás|sentará|sentaremos|sentaréis|sentarán|siente|sientes|siente|sentemos|sentéis|sienten|sentare|sentares|sentare|sentáremos|sentareis|sentaren|sentara|sentaras|sentara|sentáramos|sentarais|sentaran|sentase|sentases|sentase|sentásemos|sentaseis|sentasen|sentaría|sentarías|sentaría|sentaríamos|sentaríais|sentarían
sentir|siento|sientes|siente|sentimos|sentís|sienten|sentía|sentías|sentía|sentíamos|sentíais|sentían|sentí|sentiste|sintió|sentimos|sentisteis|sintieron|sentiré|sentirás|sentirá|sentiremos|sentiréis|sentirán|sienta|sientas|sienta|sintamos|sintáis|sientan|sintiere|sintieres|sintiere|sintiéremos|sintiereis|sintieren|sintiera|sintieras|sintiera|sintiéramos|sintierais|sintieran|sintiese|sintieses|sintiese|sintiésemos|sintieseis|sintiesen|sentiría|sentirías|sentiría|sentiríamos|sentiríais|sentirían
ser|soy|eres|es|somos|sois|son|era|eras|era|éramos|erais|eran|fui|fuiste|fue|fuimos|fuisteis|fueron|seré|serás|será|seremos|seréis|serán|sea|seas|sea|seamos|seáis|sean|fuere|fueres|fuere|fuéremos|fuereis|fueren|fuera|fueras|fuera|fuéramos|fuerais|fueran|fuese|fueses|fuese|fuésemos|fueseis|fuesen|sería|serías|sería|seríamos|seríais|serían
serrar|sierro|sierras|sierra|serramos|serráis|sierran|serraba|serrabas|serraba|serrábamos|serrabais|serraban|serré|serraste|serró|serramos|serrasteis|serraron|serraré|serrarás|serrará|serraremos|serraréis|serrarán|sierre|sierres|sierre|serremos|serréis|sierren|serrare|serrares|serrare|serráremos|serrareis|serraren|serrara|serraras|serrara|serráramos|serrarais|serraran|serrase|serrases|serrase|serrásemos|serraseis|serrasen|serraría|serrarías|serraría|serraríamos|serraríais|serrarían
servir|sirvo|sirves|sirve|servimos|servís|sirven|servía|servías|servía|servíamos|servíais|servían|serví|serviste|sirvió|servimos|servisteis|sirvieron|serviré|servirás|servirá|serviremos|serviréis|servirán|sirva|sirvas|sirva|sirvamos|sirváis|sirvan|sirviere|sirvieres|sirviere|sirviéremos|sirviereis|sirvieren|sirviera|sirvieras|sirviera|sirviéramos|sirvierais|sirvieran|sirviese|sirvieses|sirviese|sirviésemos|sirvieseis|sirviesen|serviría|servirías|serviría|serviríamos|serviríais|servirían
